"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","description"
"Argentina",4313,31,31,0,31,100,"Area equipped for irrigation: total"
"Argentina",4317,31,31,0,31,100,"Total agricultural water managed area"
"Argentina",4319,31,28,0,28,90.3225806451613,"% of agricultural water managed area equipped for irrigation"
"Argentina",4323,31,30,0,30,96.7741935483871,"% of area equipped for irrigation by groundwater"
"Argentina",4324,31,30,0,30,96.7741935483871,"% of area equipped for irrigation by surface water"
"Argentina",4325,31,30,0,30,96.7741935483871,"% of area equipped for irrigation by mixed surface water and groundwater"
"Argentina",4327,31,30,0,30,96.7741935483871,"% of area equipped for irrigation power irrigated"
"Argentina",4328,31,30,0,30,96.7741935483871,"% of the area equipped for irrigation actually irrigated"
"Argentina",4330,31,31,0,31,100,"% of irrigation potential equipped for irrigation"
"Argentina",4331,31,31,0,31,100,"% of the cultivated area equipped for irrigation"
"Argentina",4445,31,31,0,31,100,"% of area equipped for irrigation salinized"
"Argentina",4446,31,31,0,31,100,"% of area equipped for irrigation drained"
"Argentina",4448,31,31,0,31,100,"Other agricultural water managed area"
"Argentina",4450,31,31,0,31,100,"Freshwater withdrawal as % of internal renewable water resources"
"Argentina",4455,31,25,0,25,80.6451612903226,"Conservation agriculture area as % of arable land area"
"Argentina",4457,31,31,0,31,100,"Municipal water withdrawal per capita (total population)"
"Argentina",4458,31,20,0,20,64.5161290322581,"GDP per Capita"
"Argentina",4459,31,29,0,29,93.5483870967742,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Argentina",4462,31,31,0,31,100,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Argentina",4463,31,30,0,30,96.7741935483871,"% of area equipped for full control irrigation actually irrigated"
"Argentina",4464,31,31,0,31,100,"Irrigated cropping intensity"
"Argentina",4466,31,31,0,31,100,"% of area equipped by direct use of treated municipal wastewater"
"Argentina",4467,31,28,0,28,90.3225806451613,"Freshwater withdrawal as % of total water withdrawal"
"Argentina",4468,31,31,0,31,100,"Municipal water withdrawal per capita (urban population)"
"Argentina",4470,31,19,0,19,61.2903225806452,"% of total country area cultivated"
"Argentina",4471,31,30,0,30,96.7741935483871,"Dam capacity per capita"
"Argentina",4509,31,31,0,31,100,"Exploitable: total renewable surface water"
"Argentina",4514,31,31,0,31,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Argentina",4531,31,31,0,31,100,"Industrial water withdrawal per capita"
"Argentina",4532,31,31,0,31,100,"Agricultural water withdrawal per capita"
"Argentina",4533,31,29,0,29,93.5483870967742,"Area equipped by direct use of treated municipal wastewater"
"Argentina",4534,31,31,0,31,100,"Area equipped by direct use of not treated municipal wastewater"
"Argentina",4535,31,26,0,26,83.8709677419355,"Direct use of treated municipal wastewater"
"Argentina",4536,31,19,0,19,61.2903225806452,"Overlap: between surface water and groundwater"
"Argentina",4538,31,23,0,23,74.1935483870968,"% of economically active population active in agriculture"
"Armenia",4103,13,7,0,7,53.8461538461538,"Cultivated area (arable land + permanent crops)"
"Armenia",4105,13,7,0,7,53.8461538461538,"Rural population"
"Armenia",4107,13,8,0,8,61.5384615384615,"Population density"
"Armenia",4108,13,7,0,7,53.8461538461538,"Population economically active in agriculture"
"Armenia",4150,13,7,0,7,53.8461538461538,"Long-term average annual precipitation in volume"
"Armenia",4157,13,7,0,7,53.8461538461538,"Total internal renewable water resources (IRWR)"
"Armenia",4158,13,8,0,8,61.5384615384615,"Total internal renewable water resources per capita"
"Armenia",4164,13,7,0,7,53.8461538461538,"Surface water: accounted inflow"
"Armenia",4176,13,7,0,7,53.8461538461538,"Surface water: total external renewable"
"Armenia",4182,13,7,0,7,53.8461538461538,"Water resources: total external renewable"
"Armenia",4185,13,7,0,7,53.8461538461538,"Total renewable surface water"
"Armenia",4187,13,7,0,7,53.8461538461538,"Total renewable groundwater"
"Armenia",4188,13,7,0,7,53.8461538461538,"Total renewable water resources"
"Armenia",4190,13,8,0,8,61.5384615384615,"Total renewable water resources per capita"
"Armenia",4192,13,7,0,7,53.8461538461538,"Dependency ratio"
"Armenia",4196,13,13,0,13,100,"Total exploitable water resources"
"Armenia",4253,13,9,0,9,69.2307692307692,"Total water withdrawal"
"Armenia",4254,13,8,0,8,61.5384615384615,"Agricultural water withdrawal as % of total water withdrawal"
"Armenia",4255,13,9,0,9,69.2307692307692,"Municipal water withdrawal as % of total withdrawal"
"Armenia",4256,13,9,0,9,69.2307692307692,"Industrial water withdrawal as % of total water withdrawal"
"Armenia",4257,13,9,0,9,69.2307692307692,"Total water withdrawal per capita"
"Armenia",4263,13,13,0,13,100,"Total freshwater withdrawal (primary and secondary)"
"Armenia",4271,13,13,0,13,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Armenia",4273,13,10,0,10,76.9230769230769,"Agricultural water withdrawal as % of total renewable water resources"
"Armenia",4275,13,10,0,10,76.9230769230769,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Armenia",4300,13,12,0,12,92.3076923076923,"Total cultivated area drained"
"Armenia",4305,13,13,0,13,100,"% of total cultivated area drained"
"Armenia",4311,13,12,0,12,92.3076923076923,"Area equipped for full control irrigation: total"
"Armenia",4313,13,13,0,13,100,"Area equipped for irrigation: total"
"Armenia",4317,13,13,0,13,100,"Total agricultural water managed area"
"Armenia",4319,13,9,0,9,69.2307692307692,"% of agricultural water managed area equipped for irrigation"
"Armenia",4323,13,11,0,11,84.6153846153846,"% of area equipped for irrigation by groundwater"
"Armenia",4324,13,11,0,11,84.6153846153846,"% of area equipped for irrigation by surface water"
"Armenia",4325,13,13,0,13,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Armenia",4327,13,12,0,12,92.3076923076923,"% of area equipped for irrigation power irrigated"
"Armenia",4328,13,12,0,12,92.3076923076923,"% of the area equipped for irrigation actually irrigated"
"Armenia",4330,13,10,0,10,76.9230769230769,"% of irrigation potential equipped for irrigation"
"Armenia",4331,13,10,0,10,76.9230769230769,"% of the cultivated area equipped for irrigation"
"Armenia",4445,13,12,0,12,92.3076923076923,"% of area equipped for irrigation salinized"
"Armenia",4446,13,12,0,12,92.3076923076923,"% of area equipped for irrigation drained"
"Armenia",4448,13,13,0,13,100,"Other agricultural water managed area"
"Armenia",4450,13,10,0,10,76.9230769230769,"Freshwater withdrawal as % of internal renewable water resources"
"Armenia",4455,13,13,0,13,100,"Conservation agriculture area as % of arable land area"
"Armenia",4457,13,10,0,10,76.9230769230769,"Municipal water withdrawal per capita (total population)"
"Armenia",4458,13,7,0,7,53.8461538461538,"GDP per Capita"
"Armenia",4459,13,12,0,12,92.3076923076923,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Armenia",4462,13,11,0,11,84.6153846153846,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Armenia",4463,13,12,0,12,92.3076923076923,"% of area equipped for full control irrigation actually irrigated"
"Armenia",4464,13,11,0,11,84.6153846153846,"Irrigated cropping intensity"
"Armenia",4466,13,13,0,13,100,"% of area equipped by direct use of treated municipal wastewater"
"Armenia",4467,13,8,0,8,61.5384615384615,"Freshwater withdrawal as % of total water withdrawal"
"Armenia",4468,13,10,0,10,76.9230769230769,"Municipal water withdrawal per capita (urban population)"
"Armenia",4470,13,7,0,7,53.8461538461538,"% of total country area cultivated"
"Armenia",4471,13,13,0,13,100,"Dam capacity per capita"
"Armenia",4509,13,13,0,13,100,"Exploitable: total renewable surface water"
"Armenia",4514,13,13,0,13,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Armenia",4531,13,10,0,10,76.9230769230769,"Industrial water withdrawal per capita"
"Armenia",4532,13,9,0,9,69.2307692307692,"Agricultural water withdrawal per capita"
"Armenia",4533,13,13,0,13,100,"Area equipped by direct use of treated municipal wastewater"
"Armenia",4534,13,13,0,13,100,"Area equipped by direct use of not treated municipal wastewater"
"Armenia",4535,13,11,0,11,84.6153846153846,"Direct use of treated municipal wastewater"
"Armenia",4536,13,7,0,7,53.8461538461538,"Overlap: between surface water and groundwater"
"Armenia",4538,13,7,0,7,53.8461538461538,"% of economically active population active in agriculture"
"Australia",4103,37,25,0,25,67.5675675675676,"Cultivated area (arable land + permanent crops)"
"Australia",4105,37,25,0,25,67.5675675675676,"Rural population"
"Australia",4107,37,26,0,26,70.2702702702703,"Population density"
"Australia",4108,37,29,0,29,78.3783783783784,"Population economically active in agriculture"
"Australia",4150,37,25,0,25,67.5675675675676,"Long-term average annual precipitation in volume"
"Australia",4157,37,25,0,25,67.5675675675676,"Total internal renewable water resources (IRWR)"
"Australia",4158,37,26,0,26,70.2702702702703,"Total internal renewable water resources per capita"
"Australia",4164,37,25,0,25,67.5675675675676,"Surface water: accounted inflow"
"Australia",4176,37,25,0,25,67.5675675675676,"Surface water: total external renewable"
"Australia",4182,37,25,0,25,67.5675675675676,"Water resources: total external renewable"
"Australia",4185,37,25,0,25,67.5675675675676,"Total renewable surface water"
"Australia",4187,37,25,0,25,67.5675675675676,"Total renewable groundwater"
"Australia",4188,37,25,0,25,67.5675675675676,"Total renewable water resources"
"Australia",4190,37,26,0,26,70.2702702702703,"Total renewable water resources per capita"
"Australia",4192,37,25,0,25,67.5675675675676,"Dependency ratio"
"Australia",4196,37,37,0,37,100,"Total exploitable water resources"
"Australia",4253,37,33,0,33,89.1891891891892,"Total water withdrawal"
"Australia",4254,37,32,0,32,86.4864864864865,"Agricultural water withdrawal as % of total water withdrawal"
"Australia",4255,37,33,0,33,89.1891891891892,"Municipal water withdrawal as % of total withdrawal"
"Australia",4256,37,33,0,33,89.1891891891892,"Industrial water withdrawal as % of total water withdrawal"
"Australia",4257,37,35,0,35,94.5945945945946,"Total water withdrawal per capita"
"Australia",4263,37,37,0,37,100,"Total freshwater withdrawal (primary and secondary)"
"Australia",4271,37,37,0,37,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Australia",4273,37,36,0,36,97.2972972972973,"Agricultural water withdrawal as % of total renewable water resources"
"Australia",4275,37,36,0,36,97.2972972972973,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Australia",4300,37,37,0,37,100,"Total cultivated area drained"
"Australia",4305,37,37,0,37,100,"% of total cultivated area drained"
"Australia",4311,37,36,0,36,97.2972972972973,"Area equipped for full control irrigation: total"
"Australia",4313,37,37,0,37,100,"Area equipped for irrigation: total"
"Australia",4317,37,37,0,37,100,"Total agricultural water managed area"
"Australia",4319,37,33,0,33,89.1891891891892,"% of agricultural water managed area equipped for irrigation"
"Australia",4323,37,37,0,37,100,"% of area equipped for irrigation by groundwater"
"Australia",4324,37,37,0,37,100,"% of area equipped for irrigation by surface water"
"Australia",4325,37,37,0,37,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Australia",4327,37,37,0,37,100,"% of area equipped for irrigation power irrigated"
"Australia",4328,37,37,0,37,100,"% of the area equipped for irrigation actually irrigated"
"Australia",4330,37,37,0,37,100,"% of irrigation potential equipped for irrigation"
"Australia",4331,37,37,0,37,100,"% of the cultivated area equipped for irrigation"
"Australia",4445,37,37,0,37,100,"% of area equipped for irrigation salinized"
"Australia",4446,37,37,0,37,100,"% of area equipped for irrigation drained"
"Australia",4448,37,37,0,37,100,"Other agricultural water managed area"
"Australia",4450,37,36,0,36,97.2972972972973,"Freshwater withdrawal as % of internal renewable water resources"
"Australia",4455,37,36,0,36,97.2972972972973,"Conservation agriculture area as % of arable land area"
"Australia",4457,37,35,0,35,94.5945945945946,"Municipal water withdrawal per capita (total population)"
"Australia",4458,37,25,0,25,67.5675675675676,"GDP per Capita"
"Australia",4459,37,36,0,36,97.2972972972973,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Australia",4462,37,36,0,36,97.2972972972973,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Australia",4463,37,37,0,37,100,"% of area equipped for full control irrigation actually irrigated"
"Australia",4464,37,36,0,36,97.2972972972973,"Irrigated cropping intensity"
"Australia",4466,37,37,0,37,100,"% of area equipped by direct use of treated municipal wastewater"
"Australia",4467,37,32,0,32,86.4864864864865,"Freshwater withdrawal as % of total water withdrawal"
"Australia",4468,37,35,0,35,94.5945945945946,"Municipal water withdrawal per capita (urban population)"
"Australia",4470,37,25,0,25,67.5675675675676,"% of total country area cultivated"
"Australia",4471,37,36,0,36,97.2972972972973,"Dam capacity per capita"
"Australia",4509,37,37,0,37,100,"Exploitable: total renewable surface water"
"Australia",4514,37,37,0,37,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Australia",4531,37,35,0,35,94.5945945945946,"Industrial water withdrawal per capita"
"Australia",4532,37,35,0,35,94.5945945945946,"Agricultural water withdrawal per capita"
"Australia",4533,37,37,0,37,100,"Area equipped by direct use of treated municipal wastewater"
"Australia",4534,37,37,0,37,100,"Area equipped by direct use of not treated municipal wastewater"
"Australia",4535,37,32,0,32,86.4864864864865,"Direct use of treated municipal wastewater"
"Australia",4536,37,25,0,25,67.5675675675676,"Overlap: between surface water and groundwater"
"Australia",4538,37,29,0,29,78.3783783783784,"% of economically active population active in agriculture"
"Belarus",4103,17,11,0,11,64.7058823529412,"Cultivated area (arable land + permanent crops)"
"Belarus",4105,17,11,0,11,64.7058823529412,"Rural population"
"Belarus",4107,17,12,0,12,70.5882352941177,"Population density"
"Belarus",4108,17,11,0,11,64.7058823529412,"Population economically active in agriculture"
"Belarus",4150,17,11,0,11,64.7058823529412,"Long-term average annual precipitation in volume"
